NPS,rating,NPS_IN,NPSpos_IN,NPSneg_IN
0.870471953665582,0.951564205779423,0.268235914782652,0.431312864197646,0.392720018548306
0.884390241014712,0.89436762543377,0.00623809801519182,0.421998337483405,0.400499271097359
0.913318926264591,0.920455047105398,0.665465436752197,0.43581990648514,0.447253286229625
0.733546012685684,0.851106946500208,0.532176616040295,0.427927745271687,0.38025771252983
0.87397670089768,0.959000338835072,0.66462017980178,0.436406647557719,0.441545879760794
0.845396747440334,0.931385783359787,0.505312576497887,0.435277262393241,0.428843337988986
0.873479689534371,0.934054809747903,0.373839111164593,0.420301884611426,0.414472676211941
0.678473114433273,0.811229173094462,0.438640251255835,0.422054678133168,0.413435241094105
0.752317787255068,0.919432090130571,0.495620992840743,0.432896188667545,0.432473215004206
