NPS,rating,npspos,vermis,rIns,rV1,rThal,lIns,rdpIns,rS2,dACC,npsneg,rLOC,lLOC,rpLOC,pgACC,lSTS,rIPL,PCC
0.870471953665582,0.951564205779423,0.887492827890211,0.624869079303817,0.791415308002905,0.713762096701123,0.744075573464845,0.788294214911383,0.908070483408767,0.854849870649775,0.793631782100015,-0.172914620303085,0.421913879587075,0.517964207663129,0.0239822804510358,0.727592085000904,0.64350601926077,0.387107689837974,0.704197825973472
0.884390241014712,0.89436762543377,0.850059573970526,0.736410441408591,0.851716553295289,0.945386091058543,0.630845209773881,0.806658827469523,0.891446717598519,0.911436395223033,0.814757482759258,0.904473532210964,0.894810173806891,0.927453649420991,0.952231382039212,0.75329815213023,0.660537501506542,0.825915957600373,0.842709027516558
0.913318926264591,0.920455047105398,0.920645527235872,0.889045248157539,0.919091096966915,0.904208931485705,0.861582147408273,0.908548193567637,0.913630153190229,0.917216204684456,0.931583960183832,0.894847681567173,0.853698267997564,0.887660991666211,0.876540301851958,0.874918299441355,0.9070328912727,0.88913195551328,0.863931414886704
0.733546012685684,0.851106946500208,0.339019522823808,-0.503939102668386,0.520261917294949,0.786669701633294,0.453945233576161,0.00278996557065257,0.53613509430378,0.805192773105646,0.218125034565685,0.421565968589059,-0.408741369709947,-0.0191549587509196,0.0123020597334867,0.259282075034925,0.810351052367961,0.613335549735382,0.163380734677907
0.87397670089768,0.959000338835072,0.841554965600411,0.739419741083186,0.878903235288179,0.801242149990435,0.795343882538536,0.886302327122485,0.86077241243658,0.875628016922917,0.794734636055874,0.80701795179636,0.816391650334491,0.760061754620424,0.887709579477054,0.725993902399417,0.852376302195576,0.743371285381601,0.779231972915821
0.845396747440334,0.931385783359787,0.80478219845918,0.912938354326884,0.846832587941618,0.877677632990571,0.720570592437018,0.920250441175271,0.554802490986019,0.754839785859895,0.798259083015355,0.751999616820827,0.808531717204426,0.693107462025072,0.946827147271245,0.534553493774726,0.893346426711576,0.833137767605277,0.820492134017278
0.873479689534371,0.934054809747903,0.783268538746416,0.69011086923968,0.788977919919485,0.808442493551987,0.448684592872024,0.591189285158432,0.68101421713423,0.805294915609995,0.815897759032928,0.776080725641053,0.846495901724747,0.825045204402573,0.766383912086483,0.544073249323258,0.679825654655485,0.715116559653604,0.716140961948949
0.752317787255068,0.919432090130571,0.74130680579709,0.549018343242818,0.803762606140802,0.458212699305512,0.187743178600666,0.865145243313517,0.67664274656293,0.720541712477993,0.802164854394076,0.210632122249728,0.571481499927327,0.54786680360596,0.596569999600472,0.240867734898516,0.339776610907368,0.0168596679221032,0.68620368071359
