mean_response,withinSub_corr_temp,withinSub_corr_pain,betweenSub_corr_pain
1.77336456856249,1.08792237595643,1.11258604748593,-0.267454827175311
2.61837615409623,2.07477763497815,1.64209410183948,0.334057036375596
1.98564245617203,0.959294843470184,1.02470137820395,0.0805171590416558
1.21796926560859,1.67636114525999,1.59431700920867,2.19654106966384
2.41381652288047,2.67373642824367,1.91769747129952,0.391179417440323
1.59922863550574,0.532830771289731,1.19770336074358,0.645498066257056
1.65479004378383,2.16323806740008,2.13389854033242,0.070181750468508
2.07959631099464,0.824261716879502,0.944335917254178,0.45618959947974
