NPS,rating,vermis,rIns,rV1,rThal,lIns,rdpIns,rS2,dACC,rLOC,lLOC,rpLOC,pgACC,lSTS,rIPL,PCC
0.870471953668327,0.951564205779423,0.624869078214536,0.791415307950371,0.71376209660828,0.744075574011126,0.788294215018782,0.908070483283507,0.854849870075345,0.793631782120408,0.421913877627073,0.517964208434598,0.023982281153812,0.727592084422873,0.643506019395627,0.387107693286699,0.704197825635114
0.8843902410267,0.89436762543377,0.736410441437988,0.851716553279294,0.945386091060216,0.630845209777539,0.806658827492005,0.891446717602725,0.911436395226803,0.814757482765031,0.894810173808216,0.927453649422573,0.952231382043025,0.753298152129129,0.660537501509914,0.825915957594399,0.842709027518902
0.91259202025903,0.920455047107217,0.890253228238385,0.918943659386802,0.905385771553058,0.861664340407289,0.908316780586302,0.915602423390017,0.917827932106672,0.931563439519075,0.854952210294904,0.890352838181224,0.876519042913796,0.873873842405944,0.90731879744035,0.88960907946663,0.865188373150697
0.733546012677524,0.851106946500208,-0.503939102626116,0.520261917311129,0.786669701621625,0.453945233623613,0.00278996560761809,0.536135094322452,0.805192773113202,0.218125034550296,-0.40874136961591,-0.0191549586851453,0.0123020597407467,0.259282075089079,0.810351052364338,0.613335549705546,0.163380734661566
0.873976700900929,0.959000338835341,0.739419739652204,0.878903235302123,0.801242150044261,0.795343882640062,0.886302327237238,0.86077241233921,0.875628016944984,0.794734636059136,0.816391650358981,0.760061754334225,0.887709579318243,0.725993903977018,0.852376302151367,0.743371285271425,0.779231972482069
0.845396747441583,0.931385783359787,0.91293835423169,0.846832587959637,0.877677632968403,0.720570592465023,0.920250441183956,0.554802491024631,0.754839785960711,0.798259083034923,0.808531717232458,0.693107462048469,0.946827147271051,0.534553493841053,0.893346426727641,0.833137767623287,0.820492134079585
0.873479689536752,0.934054809747903,0.690110869487039,0.788977919922428,0.808442493730656,0.448684591734295,0.591189284824881,0.681014217092531,0.805294915550326,0.815897759026273,0.846495901712669,0.825045204262449,0.766383911907139,0.5440732499256,0.67982565442602,0.715116558779032,0.716140961568012
0.752317787266361,0.919432090131885,0.549018343221902,0.803762606154927,0.458212699335609,0.187743178756281,0.865145243309526,0.676642746573199,0.720541712481677,0.80216485438183,0.571481499918072,0.547866803563618,0.596569999612751,0.24086773520869,0.339776610938556,0.0168596680592452,0.686203680733422
